Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Vibration Levels,Operational Hours,Failure Type
2,0.00391105604375741,-1.0909318224558398,1.0105523613016227,-1.3406130683058741,42.0,81.3,Power Failure
2,-0.1738642186758141,-1.380764931503484,0.24038519592592217,-0.7770202689294179,52.0,81.65,No Failure
1,0.00391105604375741,-1.0909318224558398,-0.777889512658058,0.7805452857109716,44.0,82.01,No Failure
1,-0.1738642186758141,-1.380764931503484,-0.44707945504701874,-0.2851574622008735,52.0,82.36,Tool Wear Failure
0,-0.1738642186758141,-1.380764931503484,-0.5194441551494335,0.39115389705087455,44.0,82.72,Tool Wear Failure
1,-0.3516394933953856,-1.6705980405512928,2.137374120039225,-1.92470015129602,35.0,83.07,Tool Wear Failure
0,-0.3516394933953856,-1.6705980405512928,1.341362418912662,-1.5455559044427676,36.0,83.43,No Failure
1,-0.1738642186758141,-1.6705980405512928,-0.08525595453494457,-0.29540460400771834,33.0,83.78,No Failure
0,-0.1738642186758141,-1.6705980405512928,-0.10593158313563453,-0.02897891702975689,23.0,84.14,No Failure
2,0.00391105604375741,-1.380764931503484,-0.4574172693473637,0.09398678465237867,45.0,84.49,No Failure
1,0.00391105604375741,-1.380764931503484,-0.2920122405418441,0.052998217425000146,55.0,84.85,No Failure
1,0.00391105604375741,-1.6705980405512928,-0.5918088552518483,0.6268381586083016,45.0,85.2,No Failure
1,0.00391105604375741,-1.6705980405512928,0.5763641606871338,-1.166411657589515,34.0,85.55,No Failure
1,-0.1738642186758141,-1.6705980405512928,-0.7210315340061606,1.518339495803788,34.0,85.91,No Failure
2,-0.1738642186758141,-1.9604311495991018,1.0829170614040378,-1.3611073519195636,23.0,86.26,No Failure
0,-0.1738642186758141,-1.6705980405512928,-0.31785677629270653,1.1084538235300012,42.0,86.62,No Failure
2,-0.1738642186758141,-1.6705980405512928,0.41095913188161426,-1.074187381327913,54.0,86.97,No Failure
1,-0.1738642186758141,-1.380764931503484,1.4395716547659394,-1.689015889738593,55.0,87.33,No Failure
2,0.00391105604375741,-1.380764931503484,-0.43674164074667376,0.39115389705087455,54.0,87.68,No Failure
1,0.00391105604375741,-1.6705980405512928,0.4419725747826492,-0.3466403130419417,34.0,88.04,No Failure
2,0.00391105604375741,-1.380764931503484,-0.777889512658058,1.0162295472683986,33.0,88.39,No Failure
1,0.18168633076322785,-1.0909318224558398,-0.3695458477944314,0.3194239044029616,23.0,88.75,No Failure
1,0.18168633076322785,-0.8010987134080307,2.6387581136059564,-2.119395845626069,24.0,89.1,No Failure
1,0.18168633076322785,-0.8010987134080307,0.14217596007264488,-0.397876022076165,36.0,89.45,No Failure
1,0.18168633076322785,-0.8010987134080307,0.25072301022626714,-0.6847959926678153,34.0,89.81,No Failure
1,0.18168633076322785,-0.8010987134080307,1.3672069546635244,-0.8487502615773301,35.0,90.16,No Failure
0,0.18168633076322785,-0.5112656043603865,-0.8037340484089204,0.23744676994820457,36.0,90.52,No Failure
1,0.00391105604375741,-0.5112656043603865,-0.5401197837501235,0.6985681512562145,37.0,90.87,No Failure
1,0.00391105604375741,-0.5112656043603865,-0.5297819694497785,0.5858495913809231,38.0,91.23,No Failure
1,-0.1738642186758141,-0.8010987134080307,-0.34887021919374145,0.2784353371755831,39.0,91.58,No Failure
1,0.00391105604375741,-0.5112656043603865,-1.0621794059175447,0.03250393381131125,40.0,91.94,No Failure
0,0.00391105604375741,-0.22143249531257747,-0.767551698357713,0.5038724569261653,42.0,92.29,No Failure
2,0.00391105604375741,-0.22143249531257747,-0.8709298413611627,1.1494423907573796,52.0,92.65,No Failure
2,0.00391105604375741,0.06840061373523151,0.9071742182981731,-0.9409745378389324,44.0,93.0,No Failure
1,-0.1738642186758141,-0.22143249531257747,-0.7520449769071955,0.6473324422219912,52.0,93.35,No Failure
1,-0.1738642186758141,-0.22143249531257747,0.8916674968476556,-1.494320195408544,44.0,93.71,No Failure
0,-0.3516394933953856,-0.22143249531257747,3.0419328713194105,-2.170631554660292,35.0,94.06,No Failure
2,-0.529414768114856,-0.8010987134080307,0.1370070529224724,-0.43886458930354355,36.0,94.42,No Failure
1,-0.529414768114856,-0.5112656043603865,0.42129694618195923,-0.162191760518738,33.0,94.77,No Failure
1,-0.7071900428344274,-0.5112656043603865,1.0312279899023127,-1.30987164288534,23.0,95.13,No Failure
0,-0.529414768114856,-0.5112656043603865,-0.14728284033701441,-0.49010029833776686,45.0,95.48,No Failure
2,-0.529414768114856,-0.5112656043603865,-0.31785677629270653,0.37065961343718495,55.0,95.84,No Failure
1,-0.529414768114856,-0.5112656043603865,1.0157212684517953,-1.2688830756579617,45.0,96.19,No Failure
1,-0.529414768114856,-0.5112656043603865,3.0419328713194105,-2.119395845626069,34.0,96.55,No Failure
1,-0.529414768114856,-0.5112656043603865,-0.8605920270608177,0.7395567184835931,34.0,96.9,No Failure
2,-0.529414768114856,-0.5112656043603865,0.19903393872454225,-0.3363931712350969,23.0,97.25,No Failure
1,-0.3516394933953856,-0.22143249531257747,-1.2172466204227195,0.7498038602904379,42.0,97.61,No Failure
2,-0.3516394933953856,-0.22143249531257747,-0.47292399079788117,0.09398678465237867,54.0,97.96,No Failure
0,-0.1738642186758141,0.06840061373523151,-0.0749181402345996,0.19645820272082531,55.0,98.32,No Failure
2,-0.1738642186758141,0.06840061373523151,-0.4522483621971912,0.4321424642782531,54.0,98.67,No Failure
1,-0.3516394933953856,0.06840061373523151,-0.3747147549446039,-0.397876022076165,34.0,99.03,No Failure
1,-0.1738642186758141,0.06840061373523151,-1.1758953632213396,1.1187009653368452,33.0,99.38,No Failure
2,-0.3516394933953856,-0.22143249531257747,-1.2430911561735818,1.3441380850874283,23.0,99.74,No Failure
1,-0.3516394933953856,-0.5112656043603865,0.5453507177860989,0.07349250103868976,24.0,100.09,No Failure
1,-0.529414768114856,-0.5112656043603865,0.896836403997828,-0.6847959926678153,36.0,100.45,No Failure
1,-0.529414768114856,-0.5112656043603865,0.746938096642826,-1.1766587993963598,34.0,100.8,No Failure
1,-0.529414768114856,-0.5112656043603865,-0.14728284033701441,0.0017625083907768153,35.0,101.15,No Failure
1,-0.529414768114856,-0.5112656043603865,0.36960787468023437,-0.7975145525431069,36.0,101.51,No Failure
0,-0.529414768114856,-0.5112656043603865,0.04913563136954011,-0.17243890232558207,37.0,101.86,No Failure
1,-0.529414768114856,-0.5112656043603865,-0.1162693974359795,-0.7565259853157283,38.0,102.22,No Failure
1,-0.529414768114856,-0.22143249531257747,-0.47809289794805365,0.012009650197621628,39.0,102.57,No Failure
1,-0.529414768114856,-0.22143249531257747,0.10599361002143748,0.6575795840288353,40.0,102.93,No Failure
2,-0.529414768114856,-0.22143249531257747,-0.2713366119411541,0.20670534452767014,42.0,103.28,No Failure
1,-0.529414768114856,-0.22143249531257747,0.8193027967452408,-1.2381416502374276,52.0,103.64,No Failure
1,-0.7071900428344274,-0.22143249531257747,-0.2041408189889118,0.1554696354934468,44.0,103.99,No Failure
1,-0.7071900428344274,-0.22143249531257747,-0.8657609342109902,1.7232823319406811,52.0,104.35,No Failure
0,-0.884965317553898,-0.5112656043603865,0.8399784253459307,-0.8692445451910198,44.0,104.7,No Failure
0,-0.7071900428344274,-0.22143249531257747,0.9278498468988631,-1.0229516722936898,35.0,105.05,No Failure
2,-0.884965317553898,-0.5112656043603865,-0.7365382554566781,0.20670534452767014,36.0,105.41,No Failure
2,-0.884965317553898,-0.5112656043603865,-0.7727206055078855,1.2314195252121367,33.0,105.76,No Failure
2,-0.884965317553898,-0.8010987134080307,-0.012891254432529742,0.03250393381131125,23.0,106.12,No Failure
1,-1.0627405922734694,-1.0909318224558398,0.5505196249362714,-0.8794916869978643,45.0,106.47,No Failure
2,-1.0627405922734694,-1.380764931503484,-0.3695458477944314,0.5038724569261653,55.0,106.83,No Failure
1,-1.240515866993041,-1.380764931503484,1.0777481542538652,-1.4328373445674765,45.0,107.18,No Failure
2,-0.884965317553898,-1.0909318224558398,2.349299313196297,-1.9861830021370883,34.0,107.54,No Failure
1,-0.884965317553898,-0.8010987134080307,1.0415658042026577,-1.2483887920442724,34.0,107.89,No Failure
1,-1.0627405922734694,-1.0909318224558398,0.11633142432178245,-0.17243890232558207,23.0,108.25,No Failure
2,-1.0627405922734694,-1.0909318224558398,0.8916674968476556,-0.787267410736262,42.0,108.6,No Failure
1,-1.240515866993041,-1.380764931503484,-0.34370131204356896,-0.04947320064344651,54.0,108.95,No Failure
2,-1.240515866993041,-1.0909318224558398,-0.05424251163390965,-0.7462788435088835,55.0,109.31,No Failure
1,-1.240515866993041,-1.0909318224558398,-0.3592080334940864,0.6780738676425249,54.0,109.66,No Failure
1,-1.0627405922734694,-0.8010987134080307,-0.7882273269584029,0.893263845586263,34.0,110.02,No Failure
2,-1.0627405922734694,-1.0909318224558398,4.690814252224434,-2.672741503195681,33.0,110.37,No Failure
1,-1.0627405922734694,-0.8010987134080307,0.23004738162557717,-0.7155374180883498,23.0,110.73,No Failure
2,-1.0627405922734694,-0.8010987134080307,-0.42123491929615625,0.5448610241535445,24.0,111.08,No Failure
1,-1.0627405922734694,-0.8010987134080307,0.018122188468505183,0.09398678465237867,36.0,111.44,No Failure
1,-0.884965317553898,-0.8010987134080307,0.3954524104310968,-0.8385031197704857,34.0,111.79,Overstrain Failure
1,-0.884965317553898,-0.8010987134080307,0.28173645312730206,-0.5720774327925247,35.0,112.15,Overstrain Failure
0,-0.884965317553898,-0.8010987134080307,-0.7262004411563331,0.45263674789194197,36.0,112.5,No Failure
2,-0.884965317553898,-0.5112656043603865,0.3644389675300619,-0.9102331124183983,37.0,112.85,No Failure
2,-0.884965317553898,-0.5112656043603865,-0.17312737608787687,0.6268381586083016,38.0,113.21,No Failure
0,-1.0627405922734694,-0.8010987134080307,0.6900801179909286,-1.012704530486845,39.0,113.56,No Failure
1,-0.884965317553898,-0.8010987134080307,0.6073776035881688,-0.5720774327925247,40.0,113.92,No Failure
1,-0.884965317553898,-0.8010987134080307,0.4264658533321317,-0.30565174581456317,42.0,114.27,No Failure
2,-0.884965317553898,-0.5112656043603865,-0.7365382554566781,0.9240052710067967,52.0,114.63,Power Failure
1,-0.884965317553898,-0.5112656043603865,-0.12143830458615198,-0.5823245745993687,44.0,114.98,No Failure
2,-0.884965317553898,-0.8010987134080307,-0.37988366209477636,-0.32614602942825205,52.0,115.34,No Failure
2,-0.884965317553898,-0.8010987134080307,0.1370070529224724,-0.5413360073719902,44.0,115.69,Tool Wear Failure
2,-1.0627405922734694,-0.8010987134080307,-0.10076267598546203,-0.17243890232558207,35.0,116.05,Tool Wear Failure
1,-1.0627405922734694,-0.8010987134080307,0.28690536027747454,-0.315898887621408,36.0,116.4,Tool Wear Failure
0,-0.884965317553898,-0.8010987134080307,0.514337274885064,-0.9204802542252432,33.0,116.75,No Failure
1,-0.884965317553898,-0.8010987134080307,-0.5297819694497785,0.8112867111315053,23.0,117.11,No Failure
1,-0.884965317553898,-0.5112656043603865,-0.6900180911051257,1.5695752048380112,45.0,117.46,No Failure
1,-0.884965317553898,-0.5112656043603865,-0.9691390772144399,1.8052594663954382,55.0,117.82,No Failure
2,-0.884965317553898,-0.22143249531257747,0.059473445669885085,0.10423392645922347,45.0,118.17,No Failure
2,-0.884965317553898,-0.5112656043603865,0.14734486722281737,-0.162191760518738,34.0,118.53,No Failure
1,-1.0627405922734694,-0.5112656043603865,-0.2661677047909816,-0.039226058836601706,34.0,118.88,No Failure
0,-1.0627405922734694,-0.5112656043603865,0.24038519592592217,-0.3876288802693202,23.0,119.24,No Failure
2,-1.0627405922734694,-0.8010987134080307,0.42129694618195923,-0.27491032039402874,42.0,119.59,No Failure
1,-1.0627405922734694,-0.5112656043603865,0.32825661747885443,-0.18268604413242687,54.0,119.95,No Failure
2,-1.240515866993041,-0.8010987134080307,-0.7003559054054707,1.2109252415984477,55.0,120.3,No Failure
1,-1.240515866993041,-0.8010987134080307,-0.6641735553542631,0.21695248633451494,54.0,120.65,No Failure
1,-1.240515866993041,-0.8010987134080307,-0.5659643195009859,0.3194239044029616,34.0,121.01,No Failure
1,-1.240515866993041,-1.0909318224558398,-0.03873579018339218,-0.2544160367803398,33.0,121.36,No Failure
2,-1.240515866993041,-1.0909318224558398,-0.7210315340061606,1.2314195252121367,23.0,121.72,No Failure
2,-1.240515866993041,-1.0909318224558398,-0.6021466695521933,1.43636236134903,24.0,122.07,No Failure
1,-1.4182911417125112,-1.0909318224558398,1.1035926900047277,-1.074187381327913,36.0,122.43,No Failure
1,-1.4182911417125112,-1.0909318224558398,1.1035926900047277,-1.3406130683058741,34.0,122.78,No Failure
1,-1.0627405922734694,-0.8010987134080307,5.290407481644443,-2.7752129212641274,35.0,123.14,No Failure
1,-1.0627405922734694,-0.22143249531257747,0.02846000276885016,0.052998217425000146,36.0,123.49,No Failure
1,-1.0627405922734694,-0.22143249531257747,-1.0621794059175447,0.8317809947451948,37.0,123.85,No Failure
2,-1.0627405922734694,0.06840061373523151,1.5584565192199065,-1.320118784692185,38.0,124.2,No Failure
1,-1.0627405922734694,-0.22143249531257747,0.8864985896974831,-1.3406130683058741,39.0,124.55,No Failure
2,-0.884965317553898,0.06840061373523151,-0.6538357410539182,0.5653553077672334,40.0,124.91,No Failure
1,-0.884965317553898,0.35823372278287574,-1.1448819203203047,1.12894810714369,42.0,125.26,No Failure
1,-0.7071900428344274,0.35823372278287574,-1.5067054208323787,2.102426578793933,52.0,125.62,No Failure
1,-0.884965317553898,0.35823372278287574,-0.44191054789684625,0.8522752783588845,44.0,125.97,No Failure
2,-0.884965317553898,0.35823372278287574,-0.6848491839549532,1.5285866376106318,52.0,126.33,No Failure
1,-0.884965317553898,0.35823372278287574,-0.41606601214598377,0.6985681512562145,44.0,126.68,No Failure
1,-0.884965317553898,0.06840061373523151,-0.25582989049063665,-0.18268604413242687,35.0,127.04,No Failure
2,-0.884965317553898,-0.22143249531257747,-0.26099879764080913,0.3604124716303401,36.0,127.39,No Failure
2,-1.0627405922734694,-0.5112656043603865,-0.9846457986649575,1.2621609506326712,33.0,127.75,No Failure
1,-1.0627405922734694,-0.5112656043603865,-0.06458032593425463,0.0017625083907768153,23.0,128.1,No Failure
1,-1.240515866993041,-0.8010987134080307,0.15768268152316237,-0.2236746113598054,45.0,128.45,No Failure
1,-1.240515866993041,-0.8010987134080307,-0.26099879764080913,0.2784353371755831,55.0,128.81,No Failure
2,-1.240515866993041,-0.8010987134080307,1.2069708330081774,-1.1254230903621365,45.0,129.16,No Failure
0,-1.240515866993041,-0.8010987134080307,-0.1989719118387393,0.3809067552440297,34.0,129.52,No Failure
1,-1.240515866993041,-0.5112656043603865,-0.767551698357713,1.0059824054615545,34.0,129.87,No Failure
1,-1.240515866993041,-0.22143249531257747,2.8920345639644083,-2.3550801071834964,23.0,130.23,No Failure
1,-1.0627405922734694,-0.22143249531257747,0.938187661199208,-0.9717159632594664,42.0,130.58,No Failure
1,-1.240515866993041,0.06840061373523151,0.7107557465916186,-0.7770202689294179,54.0,130.94,No Failure
1,-1.4182911417125112,0.06840061373523151,-1.382651649228239,2.040943727952865,55.0,131.29,No Failure
1,-1.4182911417125112,0.06840061373523151,-1.2585978776240994,0.6165910168014568,54.0,131.65,No Failure
1,-1.4182911417125112,-0.22143249531257747,-0.9846457986649575,1.815506608202283,34.0,132.0,No Failure
1,-1.240515866993041,0.06840061373523151,-0.524613062299606,1.2314195252121367,33.0,132.35,No Failure
2,-1.240515866993041,-0.22143249531257747,0.3075809888781645,0.22719962814135974,23.0,132.71,No Failure
2,-1.240515866993041,0.06840061373523151,-0.5504575980504685,0.4628838896987868,24.0,133.06,No Failure
1,-1.240515866993041,0.06840061373523151,-0.42123491929615625,0.145222493686602,36.0,133.42,No Failure
2,-1.0627405922734694,0.06840061373523151,-0.35403912634391393,0.5141195987330102,34.0,133.77,No Failure
1,-1.0627405922734694,0.35823372278287574,-0.5763021338013309,0.45263674789194197,35.0,134.13,No Failure
1,-1.0627405922734694,0.06840061373523151,-0.7882273269584029,0.8522752783588845,36.0,134.48,No Failure
1,-1.240515866993041,-0.5112656043603865,0.16802049582350734,-0.551583149178835,37.0,134.84,No Failure
1,-1.240515866993041,-0.5112656043603865,0.24555410307609465,-0.7565259853157283,38.0,135.19,No Failure
1,-1.0627405922734694,-0.5112656043603865,-0.1524517474871869,0.298929620789272,39.0,135.55,No Failure
1,-1.240515866993041,-0.22143249531257747,-0.2351542618899467,-0.21342746955296132,40.0,135.9,No Failure
1,-1.240515866993041,-0.5112656043603865,-0.757213884057368,1.0469709726889331,34.56129032,136.25,No Failure
1,-1.240515866993041,-0.5112656043603865,3.1556488286232054,-2.273102972728739,34.27983871,136.61,No Failure
2,-1.4182911417125112,-0.8010987134080307,-0.2041408189889118,-0.17243890232558207,33.9983871,136.96,No Failure
2,-1.4182911417125112,-0.8010987134080307,-1.2379222490234094,-0.02897891702975689,33.71693548,137.32,No Failure
2,-1.4182911417125112,-0.8010987134080307,0.6022086964379963,-0.8999859706115535,33.43548387,137.67,No Failure
1,-1.4182911417125112,-0.8010987134080307,-1.0725172202178896,1.5695752048380112,33.15403226,138.03,No Failure
1,-1.4182911417125112,-0.8010987134080307,-0.2920122405418441,0.41164818066456343,32.87258065,138.38,No Failure
1,-1.4182911417125112,-0.5112656043603865,-0.5711332266511584,0.5960967331877679,32.59112903,138.74,No Failure
2,-1.4182911417125112,-0.5112656043603865,0.6435599536393762,-1.1254230903621365,32.30967742,139.09,No Failure
1,-1.240515866993041,-0.22143249531257747,-0.2041408189889118,0.5141195987330102,32.02822581,139.45,No Failure
2,-1.0627405922734694,-0.22143249531257747,-0.22998535473977422,0.23744676994820457,31.74677419,139.8,No Failure
2,-0.884965317553898,0.06840061373523151,0.28173645312730206,-0.30565174581456317,31.46532258,140.15,No Failure
1,-1.0627405922734694,0.06840061373523151,-1.7186306139894507,2.297122273123982,31.18387097,140.51,No Failure
1,-1.0627405922734694,0.06840061373523151,0.28690536027747454,-0.2851574622008735,30.90241935,140.86,No Failure
